method,data,loss,accuracy, bi_precision, bi_recall, bi_f1, micro_precision, micro_recall, micro_f1, macro_precision, macro_recall, macro_f1, weighted_precision, weighted_recall, weighted_f1
# select best micro_f1 & w/o postfix
# roberta & only mask,16,roberta-pt-with-entity,politifact,0.6018922328948975,0.7222929936305732,0.672289156626506,0.7728531855955678,0.7190721649484536,0.7222929936305732,0.7222929936305732,0.7222929936305733,0.7253337675024423,0.7260492343072178,0.7222564854968969,0.7295908509230588,0.7222929936305732,0.7225120424326317,0.8284671771285215
# roberta & only mask,16,roberta-pt-with-entity,politifact,0.6679590940475464,0.6840764331210191,0.6609686609686609,0.6426592797783933,0.651685393258427,0.6840764331210191,0.6840764331210191,0.6840764331210191,0.6818668189635931,0.6809994512099513,0.6813205521070689,0.6835439959746513,0.6840764331210191,0.6836989151739026,0.718715700621962
# roberta & only mask,16,roberta-pt-with-entity,politifact,0.6990471482276917,0.4585987261146497,0.4501557632398754,0.8005540166204986,0.5762711864406779,0.4585987261146497,0.4585987261146497,0.4585987261146497,0.4733296298716859,0.4840034234045889,0.4133560517741308,0.4751894433720733,0.4585987261146497,0.40028133396012766,0.46218901897245596
# roberta & only mask,16,roberta-pt-with-entity,politifact,0.6427468061447144,0.6318471337579618,0.5638297872340425,0.8808864265927978,0.6875675675675675,0.6318471337579618,0.6318471337579618,0.6318471337579618,0.6846298257437181,0.6503488736737574,0.6197527760318458,0.6943246059043673,0.6318471337579618,0.6143103150550936,0.7512217111796373
# roberta & only mask,16,roberta-pt-with-entity,politifact,0.6517881751060486,0.6585987261146496,0.6422018348623854,0.5817174515235457,0.6104651162790699,0.6585987261146496,0.6585987261146496,0.6585987261146496,0.6562537558591403,0.6528870276485653,0.6533051204978115,0.657381489646141,0.6585987261146496,0.6567432354860673,0.7097129305388595
# roberta & only mask,16,roberta-pt-with-entity,politifact,0.5438713431358337,0.7044585987261146,0.6393088552915767,0.8199445983379502,0.7184466019417477,0.7044585987261146,0.7044585987261146,0.7044585987261146,0.7187227506271547,0.7130383369048241,0.7037273224185951,0.7250960950935771,0.7044585987261146,0.7025460299218326,0.8382082004912977
# roberta & only mask,16,roberta-pt-with-entity,gossipcop,0.6839859485626221,0.5931081577979723,0.31801998392098313,0.6049814288835482,0.41689250225835595,0.5931081577979723,0.5931081577979723,0.5931081577979723,0.5714978912828537,0.5971656798636276,0.5522138993744382,0.7030901672957425,0.5931081577979723,0.6224655864941651,0.6432999231529588
# roberta & only mask,16,roberta-pt-with-entity,gossipcop,0.7292176485061646,0.3993276251510217,0.2461880088823094,0.7266768625737382,0.36777796207220653,0.3993276251510217,0.3993276251510217,0.3993276251510217,0.5099223018900421,0.5111945861969659,0.3978280414253563,0.6468391489665468,0.3993276251510217,0.4134284476998312,0.49557036339312777
# roberta & only mask,16,roberta-pt-with-entity,gossipcop,0.6480743885040283,0.6133844618374744,0.3155732273028496,0.5202097443740441,0.3928394654347468,0.6133844618374744,0.6133844618374744,0.6133844618374744,0.5622418868849786,0.5815433230860538,0.554619486108249,0.6902991628554666,0.6133844618374744,0.6386070862719418,0.6198016512292654
# roberta & only mask,16,roberta-pt-with-entity,gossipcop,0.6581082344055176,0.6248358459841361,0.3212045169385194,0.5033864977059209,0.39217021276595737,0.6248358459841361,0.6248358459841361,0.6248358459841361,0.5648082598178774,0.583332253002338,0.5604294309537127,0.6912743937085479,0.6248358459841361,0.6477806865795773,0.6193533969686064
# roberta & only mask,16,roberta-pt-with-entity,gossipcop,0.7033624649047852,0.4160844670904029,0.24657003333074956,0.6949967227441556,0.3640004577182744,0.4160844670904029,0.4160844670904029,0.4160844670904029,0.5095301274867567,0.5113987763098371,0.4121420039610988,0.6460450516105063,0.4160844670904029,0.43713453962942006,0.526863774945447
# roberta & only mask,16,roberta-pt-with-entity,gossipcop,0.7137588262557983,0.32699479960077743,0.22719141323792486,0.7491806860388901,0.3486527707168276,0.32699479960077743,0.32699479960077743,0.32699479960077743,0.4680581812639929,0.47127084094475624,0.32624988025082846,0.5931034230773894,0.32699479960077743,0.3146194885675029,0.46311416061605765
# roberta & only mask,16,roberta-pt-with-entity,gossipcop,0.6923439502716064,0.5095865945264485,0.2087871741524905,0.3727332313742626,0.2676498274239097,0.5095865945264485,0.5095865945264485,0.5095865945264485,0.4722842552153949,0.4628188978448077,0.4495084010372332,0.6090779544403088,0.5095865945264485,0.543919720206245,0.4753151015767998
# roberta & only mask,16,roberta-pt-with-entity,gossipcop,0.819878339767456,0.34028470872511424,0.248328919157523,0.8603889010268735,0.38541717641301687,0.34028470872511424,0.34028470872511424,0.34028470872511424,0.5236611566533133,0.5180229429062445,0.33670768112560817,0.6665990409402752,0.34028470872511424,0.3114202964575691,0.5755416386762727
# roberta & only mask,16,roberta-pt-with-entity,gossipcop,0.5791390538215637,0.711404107790093,0.42776114699858203,0.5931833078435657,0.49707067008421824,0.711404107790093,0.711404107790093,0.7114041077900929,0.640515719283373,0.67100382542939,0.6473566978413725,0.7509666011392635,0.711404107790093,0.7253772269333488,0.7256017972477095
# roberta & only mask,16,roberta-pt-with-entity,gossipcop,0.7861735224723816,0.6289856595051742,0.3338679497460572,0.545772339960673,0.41429637615059295,0.6289856595051742,0.6289856595051742,0.6289856595051742,0.5769729190530373,0.6005486872694098,0.5713995815021655,0.7031801161776307,0.6289856595051742,0.6529592273754434,0.6499504029861255
# roberta & only mask,8,roberta-pt-with-entity,politifact,0.6795030832290649,0.5830212234706617,0.5307557117750439,0.8184281842818428,0.6439232409381662,0.5830212234706617,0.5830212234706617,0.5830212234706617,0.620981304163384,0.6001863143631436,0.5704555963726976,0.6280776990703321,0.5830212234706617,0.5646772423057506,0.6388826156780087
# roberta & only mask,8,roberta-pt-with-entity,politifact,0.6408444046974182,0.66541822721598,0.6298200514138818,0.6639566395663956,0.6464379947229552,0.66541822721598,0.66541822721598,0.66541822721598,0.664424588813737,0.6653116531165311,0.6644512248496293,0.6671462940024896,0.66541822721598,0.6658679957584688,0.702273411623005
# roberta & only mask,8,roberta-pt-with-entity,politifact,0.7734495997428894,0.5655430711610487,0.5234899328859061,0.6341463414634146,0.5735294117647058,0.5655430711610487,0.5655430711610487,0.5655430711610487,0.5710670003412581,0.5705453929539295,0.5653906600808263,0.5748090168826903,0.5655430711610487,0.5647505335438918,0.6133318277627221
# roberta & only mask,8,roberta-pt-with-entity,politifact,0.6815974712371826,0.5742821473158551,0.5299145299145299,0.6720867208672087,0.5925925925925926,0.5742821473158551,0.5742821473158551,0.5742821473158551,0.5832755832755833,0.5814137308039747,0.5734204793028321,0.5874725200567897,0.5742821473158551,0.5719125602800421,0.6232811402188096
# roberta & only mask,8,roberta-pt-with-entity,politifact,0.6763291954994202,0.6104868913857678,0.7478260869565218,0.23306233062330622,0.35537190082644626,0.6104868913857678,0.6104868913857678,0.6104868913857678,0.6676448219039168,0.5829663504968383,0.538151066692293,0.6613384302705658,0.6104868913857678,0.5525269561424158,0.6756749974907157
# roberta & only mask,8,roberta-pt-with-entity,politifact,0.6808091998100281,0.6067415730337079,0.5533596837944664,0.7588075880758808,0.64,0.6067415730337079,0.6067415730337079,0.6067415730337079,0.6258323842701146,0.6178297199638663,0.6033562585969738,0.6315324843075251,0.6067415730337079,0.6004741665765112,0.6256273210880257
# roberta & only mask,8,roberta-pt-with-entity,politifact,0.7090418338775635,0.5280898876404494,0.4925864909390445,0.8102981029810298,0.6127049180327869,0.5280898876404494,0.5280898876404494,0.5280898876404494,0.5658808743355016,0.5486675700090334,0.5044355261090452,0.5716456011194926,0.5280898876404494,0.49591995595773974,0.5961463665562582
# roberta & only mask,8,roberta-pt-with-entity,politifact,0.6846721172332764,0.5518102372034956,0.5121359223300971,0.5718157181571816,0.5403329065300897,0.5518102372034956,0.5518102372034956,0.5518102372034956,0.5529831282601643,0.5532689701897019,0.5515306432772251,0.5561958298501695,0.5518102372034956,0.5524113641449773,0.6213678109003312
# roberta & only mask,8,roberta-pt-with-entity,politifact,0.6624637246131897,0.6242197253433208,0.5965909090909091,0.5691056910569106,0.5825242718446602,0.6242197253433208,0.6242197253433208,0.6242197253433208,0.621235320915165,0.6202009936766034,0.6204335320630792,0.6231736454406682,0.6242197253433208,0.6234151592712693,0.6302224480578139
# roberta & only mask,8,roberta-pt-with-entity,politifact,0.5963035225868225,0.6891385767790262,0.6395348837209303,0.7452574525745257,0.6883604505632039,0.6891385767790262,0.6891385767790262,0.6891385767790262,0.6930828057418668,0.6932305781391147,0.6891366387311662,0.6972944400581201,0.6891385767790262,0.6891976872387586,0.7719060523938572
# roberta & only mask,8,roberta-pt-with-entity,gossipcop,0.7024013996124268,0.42387025665249567,0.26884131346738027,0.8106870229007633,0.40378034870457874,0.42387025665249567,0.42387025665249567,0.4238702566524957,0.5513902377553086,0.5559863093491928,0.4232153837963107,0.6979514626929876,0.42387025665249567,0.4332965495870831,0.5877531401605588
# roberta & only mask,8,roberta-pt-with-entity,gossipcop,0.7002719640731812,0.43300267674381987,0.2297461752433936,0.5764449291166849,0.32854745478277086,0.43300267674381987,0.43300267674381987,0.4330026767438198,0.486246779501416,0.48199492792577403,0.41894057573584653,0.6192964552418262,0.43300267674381987,0.4658284786581814,0.44145760402606254
# roberta & only mask,8,roberta-pt-with-entity,gossipcop,0.6867915987968445,0.5789114575132525,0.28517870532366907,0.49770992366412214,0.36259632954635734,0.5789114575132525,0.5789114575132525,0.5789114575132525,0.5383906376134227,0.5511773284342176,0.5241015661603804,0.6697344431463904,0.5789114575132525,0.6078761031601385,0.5496304483040676
# roberta & only mask,8,roberta-pt-with-entity,gossipcop,0.7296628355979919,0.537763081929355,0.2677156690140845,0.5306434023991276,0.35588385869962696,0.537763081929355,0.537763081929355,0.537763081929355,0.5258799117774888,0.5353313777270727,0.4977143682643962,0.6597925350510271,0.537763081929355,0.5712834086269961,0.5429581516943043
# roberta & only mask,8,roberta-pt-with-entity,gossipcop,0.9925464987754822,0.4787697475463182,0.2737430167597765,0.7053435114503817,0.39441429355448504,0.4787697475463182,0.4787697475463182,0.4787697475463182,0.5435575147343571,0.5561553056284255,0.46845605266013746,0.6835132531211088,0.4787697475463182,0.506862324913387,0.600604387255264
# roberta & only mask,8,roberta-pt-with-entity,gossipcop,0.7217646241188049,0.27696425759722876,0.23208768145513906,0.8682660850599782,0.36627104609439687,0.27696425759722876,0.27696425759722876,0.27696425759722876,0.4570964723065169,0.4789215412858641,0.26231440867769695,0.5738109991518519,0.27696425759722876,0.20839096105321553,0.4597115086307872
# roberta & only mask,8,roberta-pt-with-entity,gossipcop,0.8607876896858215,0.4600850259801606,0.22670628834355827,0.5158124318429662,0.3149763601251915,0.4600850259801606,0.4600850259801606,0.4600850259801606,0.4845977793649122,0.4791185465822517,0.4347197622012765,0.6183689233193572,0.4600850259801606,0.4968319777430782,0.4742430630950597
# roberta & only mask,8,roberta-pt-with-entity,gossipcop,0.732691764831543,0.4209835721408702,0.2681102078987123,0.8128680479825517,0.4032240614519095,0.4209835721408702,0.4209835721408702,0.4209835721408702,0.5507864704089835,0.5548304851469297,0.4204703385750883,0.6974137470787473,0.4209835721408702,0.42941617160969575,0.5820113067186365
# roberta & only mask,8,roberta-pt-with-entity,gossipcop,0.6874516010284424,0.5322521387707972,0.24863483211339607,0.46673936750272627,0.3244390539721043,0.5322521387707972,0.5322521387707972,0.5322521387707972,0.5072869737821432,0.5098764573206194,0.48336426488442263,0.6414526755672809,0.5322521387707972,0.5658005142649108,0.5096808841322135
# roberta & only mask,8,roberta-pt-with-entity,gossipcop,0.6768949627876282,0.5871516296646198,0.31393898151298627,0.6037077426390404,0.41307267572004175,0.5871516296646198,0.5871516296646198,0.5871516296646198,0.5682141175638398,0.592806318098619,0.5473313508133888,0.7001094185448183,0.5871516296646198,0.6169727976169131,0.6233313379295458
# roberta & only mask,4,roberta-pt-with-entity,politifact,0.6927152276039124,0.5302843016069221,0.49434571890145396,0.8203753351206434,0.6169354838709677,0.5302843016069221,0.5302843016069221,0.5302843016069221,0.5708570699770428,0.5512427134318814,0.5049533649386788,0.5768153086887388,0.5302843016069221,0.49623287854469333,0.550547876134491
# roberta & only mask,4,roberta-pt-with-entity,politifact,0.6824843883514404,0.6019777503090235,0.5521472392638037,0.7238605898123325,0.6264501160092808,0.6019777503090235,0.6019777503090235,0.6019777503090235,0.6151361196319018,0.6107835059153406,0.6002620950416775,0.6200413105629157,0.6019777503090235,0.5982227312333227,0.5702123865509015
# roberta & only mask,4,roberta-pt-with-entity,politifact,0.6916406750679016,0.48702101359703337,0.47265625,0.9731903485254692,0.6362839614373357,0.48702101359703337,0.48702101359703337,0.48702101359703337,0.6143769054878049,0.5221456329783309,0.38313149853837436,0.6254132482513793,0.48702101359703337,0.3634175242953155,0.6428905231571439
# roberta & only mask,4,roberta-pt-with-entity,politifact,0.6734583973884583,0.6019777503090235,0.5984555984555985,0.4155495978552279,0.4905063291139241,0.6019777503090235,0.6019777503090235,0.6019777503090235,0.6010459810459811,0.5885087438817423,0.5819671605001668,0.6012477042884954,0.6019777503090235,0.5890895738219634,0.6449043215190498
# roberta & only mask,4,roberta-pt-with-entity,politifact,0.6764144897460938,0.619283065512979,0.6264591439688716,0.4316353887399464,0.5111111111111111,0.619283065512979,0.619283065512979,0.619283065512979,0.6212005864771895,0.6057259512507072,0.599685110211426,0.6207910820000868,0.619283065512979,0.6065827145913021,0.6736355363160096
# roberta & only mask,4,roberta-pt-with-entity,politifact,0.6953287124633789,0.4857849196538937,0.4595103578154426,0.6541554959785523,0.5398230088495576,0.4857849196538937,0.4857849196538937,0.4857849196538937,0.49774079041851266,0.49794930762230366,0.4785949778141345,0.5007179440081213,0.4857849196538937,0.4738269111203995,0.4986964114420641
# roberta & only mask,4,roberta-pt-with-entity,politifact,0.7179125547409058,0.44252163164400493,0.4450704225352113,0.8471849865951743,0.5835641735918744,0.44252163164400493,0.44252163164400493,0.44252163164400493,0.43465642338881777,0.471757630912266,0.37028675969313346,0.43384544446888845,0.44252163164400493,0.3536780117628236,0.4689352387042821
# roberta & only mask,4,roberta-pt-with-entity,politifact,0.7184973955154419,0.44252163164400493,0.43389830508474575,0.6863270777479893,0.5316718587746625,0.44252163164400493,0.44252163164400493,0.44252163164400493,0.44982586487113996,0.46013601593821485,0.4215611202270259,0.4510662063625403,0.44252163164400493,0.4129863655564435,0.46634650859630566
# roberta & only mask,4,roberta-pt-with-entity,politifact,0.676473081111908,0.5587144622991347,0.5727272727272728,0.16890080428954424,0.26086956521739135,0.5587144622991347,0.5587144622991347,0.5587144622991347,0.5646182858629211,0.5305513195759648,0.47316606014173535,0.5639868072813955,0.5587144622991347,0.4896984200678586,0.5697542858548343
# roberta & only mask,4,roberta-pt-with-entity,politifact,0.6888253688812256,0.5327564894932015,0.49608763693270735,0.8498659517426274,0.6264822134387352,0.5327564894932015,0.5327564894932015,0.5327564894932015,0.5833379361134124,0.5556669208254421,0.5013599186005557,0.5901324587937393,0.5327564894932015,0.4916161552200794,0.5945532134687753
# roberta & only mask,4,roberta-pt-with-entity,gossipcop,0.7259909510612488,0.3037091443261109,0.2514740397275173,0.957289169753759,0.3983135370387161,0.3037091443261109,0.3037091443261109,0.3037091443261109,0.564179230919035,0.5268756517646628,0.28605915895760503,0.7263147644453857,0.3037091443261109,0.22785602068702007,0.5963694396953033
# roberta & only mask,4,roberta-pt-with-entity,gossipcop,0.7280129790306091,0.45071087560988404,0.22459492366769693,0.5225539333188058,0.3141621904886676,0.45071087560988404,0.45071087560988404,0.45071087560988404,0.481631908398734,0.47524186439295735,0.428038393109227,0.6149038521633233,0.45071087560988404,0.48708243646996296,0.44249771065497673
# roberta & only mask,4,roberta-pt-with-entity,gossipcop,0.7017420530319214,0.45637689523110014,0.2670110581967875,0.7208542166049248,0.389680763340794,0.45637689523110014,0.45637689523110014,0.45637689523110014,0.5375073276595448,0.546683327207935,0.44980632945700305,0.6777578198215737,0.45637689523110014,0.48098103015090654,0.5401603577473519
# roberta & only mask,4,roberta-pt-with-entity,gossipcop,0.7883885502815247,0.24080583390168406,0.2407387973554413,0.9997820876007845,0.3880407662705629,0.24080583390168406,0.24080583390168406,0.24080583390168406,0.45370273201105393,0.4999601427500882,0.1941585523926217,0.5641230964306237,0.24080583390168406,0.09363193155658513,0.47814018061312047
# roberta & only mask,4,roberta-pt-with-entity,gossipcop,0.6998351216316223,0.4508682650438067,0.24672526714925888,0.6238831989540204,0.3536095843883159,0.4508682650438067,0.4508682650438067,0.4508682650438067,0.507632447172591,0.5099446398307969,0.43814821870699483,0.6429110611052594,0.4508682650438067,0.48198093068283576,0.516866339894436
# roberta & only mask,4,roberta-pt-with-entity,gossipcop,0.7422062754631042,0.24584229578720948,0.23794987146529564,0.9681847897145348,0.3820128111431151,0.24584229578720948,0.24584229578720948,0.24584229578720948,0.4313142673521851,0.4924879172453271,0.2073579296951024,0.5315724030507385,0.24584229578720948,0.11680055110265133,0.44991027074501344
# roberta & only mask,4,roberta-pt-with-entity,gossipcop,0.6382653117179871,0.7036881590682545,0.26244952893674295,0.1274787535410765,0.17160457612202992,0.7036881590682545,0.7036881590682545,0.7036881590682545,0.5122846503999304,0.5069400401204553,0.4955901745930875,0.6418224766116024,0.7036881590682545,0.6635745232468551,0.5189403849978456
# roberta & only mask,4,roberta-pt-with-entity,gossipcop,0.6674053072929382,0.5880593882797335,0.29705187212339845,0.5203748093266507,0.3782071586949636,0.5880593882797335,0.5880593882797335,0.5880593882797335,0.5486801730422834,0.5649483222973772,0.5351065604410725,0.6791477507129903,0.5880593882797335,0.6164578425069029,0.5944433497628923
# roberta & only mask,4,roberta-pt-with-entity,gossipcop,0.7931823134422302,0.47431929069828443,0.25011502714640654,0.5922859010677708,0.3517080745341615,0.47431929069828443,0.47431929069828443,0.47431929069828443,0.51088860949705,0.5145992799976775,0.45481812444611536,0.6460979539370799,0.47431929069828443,0.5082799902076096,0.5477862301648823
# roberta & only mask,4,roberta-pt-with-entity,gossipcop,0.5851894617080688,0.7057342217092493,0.3510514018691589,0.2619307038570495,0.30001247972045425,0.7057342217092493,0.7057342217092493,0.7057342217092493,0.5672248759681536,0.554196418816308,0.5568613330217402,0.6793093649519617,0.7057342217092493,0.6900357319082945,0.6013310800661229
# roberta & only mask,2,roberta-pt-with-entity,politifact,0.6761857271194458,0.5854858548585485,0.5446009389671361,0.6186666666666667,0.5792759051186016,0.5854858548585485,0.5854858548585485,0.5854858548585485,0.5875459475197438,0.5878721461187215,0.5853955283168766,0.5908737895109052,0.5854858548585485,0.5858697426606544,0.6145388127853881
# roberta & only mask,2,roberta-pt-with-entity,politifact,0.6883631944656372,0.5313653136531366,0.49544072948328266,0.8693333333333333,0.6311713455953533,0.5313653136531366,0.5313653136531366,0.5313653136531366,0.5896558486126091,0.5556712328767123,0.49433778072347767,0.5969566512019664,0.5313653136531366,0.4837344417481662,0.5261613394216135
# roberta & only mask,2,roberta-pt-with-entity,politifact,0.6966575980186462,0.47724477244772445,0.46835443037974683,0.9866666666666667,0.6351931330472103,0.47724477244772445,0.47724477244772445,0.47724477244772445,0.6254815630159604,0.5138812785388128,0.3566421196689413,0.6376574662829733,0.47724477244772445,0.3350569857909205,0.6345875190258752
# roberta & only mask,2,roberta-pt-with-entity,politifact,0.6746039986610413,0.6383763837638377,0.5706806282722513,0.872,0.689873417721519,0.6383763837638377,0.6383763837638377,0.6383763837638377,0.6853403141361256,0.6551780821917808,0.6281225495687242,0.6942253820443964,0.6383763837638377,0.6233374269443378,0.6697899543378996
# roberta & only mask,2,roberta-pt-with-entity,politifact,0.6709226369857788,0.6359163591635917,0.7283236994219653,0.336,0.45985401459854014,0.6359163591635917,0.6359163591635917,0.6359163591635917,0.6696305997109826,0.6143470319634703,0.5926357271508471,0.6650824259326408,0.6359163591635917,0.6029250849501033,0.6935585996955861
# roberta & only mask,2,roberta-pt-with-entity,politifact,0.6982651352882385,0.4489544895448955,0.444947209653092,0.7866666666666666,0.5684007707129094,0.4489544895448955,0.4489544895448955,0.4489544895448955,0.4558069381598793,0.4732420091324201,0.40324800440407377,0.45664846693715805,0.4489544895448955,0.3904501885646437,0.5220913242009133
# roberta & only mask,2,roberta-pt-with-entity,politifact,0.7045197486877441,0.3800738007380074,0.38860103626943004,0.6,0.4716981132075472,0.3800738007380074,0.3800738007380074,0.3800738007380074,0.3737876976218945,0.3958904109589041,0.3608490566037736,0.3726398005311261,0.3800738007380074,0.3522592773097542,0.41038660578386604
# roberta & only mask,2,roberta-pt-with-entity,politifact,0.7251477241516113,0.4280442804428044,0.3953488372093023,0.4533333333333333,0.42236024844720493,0.4280442804428044,0.4280442804428044,0.4280442804428044,0.43005039771692266,0.4298630136986301,0.42798889401653784,0.43273944853116636,0.4280442804428044,0.42842506212338655,0.4533729071537291
# roberta & only mask,2,roberta-pt-with-entity,politifact,0.6614009141921997,0.6555965559655597,0.6461538461538462,0.56,0.6000000000000002,0.6555965559655597,0.6555965559655597,0.6555965559655597,0.6540195460277427,0.6487214611872146,0.6488120950323975,0.6546290652061628,0.6555965559655597,0.6525945821013287,0.6839695585996955
# roberta & only mask,2,roberta-pt-with-entity,politifact,0.6902284622192383,0.5239852398523985,0.49173553719008267,0.952,0.6485013623978202,0.5239852398523985,0.5239852398523985,0.5239852398523985,0.6424194927329724,0.5547671232876712,0.45567925262748155,0.6540961092141557,0.5239852398523985,0.4407373179220309,0.591013698630137
# roberta & only mask,2,roberta-pt-with-entity,gossipcop,0.7543359994888306,0.25177025963808025,0.24133689839572192,0.9830102374210412,0.38753166459147315,0.25177025963808025,0.25177025963808025,0.25177025963808025,0.5138191341293679,0.5014194478524302,0.21310675823414213,0.6550696946200901,0.25177025963808025,0.12268759487041266,0.5483920092621635
# roberta & only mask,2,roberta-pt-with-entity,gossipcop,0.7185221314430237,0.2904799370574351,0.24173410404624276,0.9109126551949467,0.3820748252706591,0.2904799370574351,0.2904799370574351,0.2904799370574351,0.5050030293602319,0.5022989419404331,0.27454009137170493,0.6414775527737202,0.2904799370574351,0.21879575488477265,0.4556055522777426
# roberta & only mask,2,roberta-pt-with-entity,gossipcop,0.6908713579177856,0.5590348806713874,0.27531794630240225,0.5092572424308429,0.35741037988228996,0.5590348806713874,0.5590348806713874,0.5590348806713874,0.5311140001066537,0.5420405322282721,0.5108806999822677,0.6637147029520467,0.5590348806713874,0.5904373311675852,0.5321529449436475
# roberta & only mask,2,roberta-pt-with-entity,gossipcop,0.8109714388847351,0.24086021505376345,0.24082039446076375,1.0,0.3881631790319171,0.24086021505376345,0.24086021505376345,0.24086021505376345,0.6204101972303819,0.5000345447008429,0.19415067414462867,0.817183657538388,0.24086021505376345,0.09357760381674661,0.5034800983245571
# roberta & only mask,2,roberta-pt-with-entity,gossipcop,0.692333996295929,0.5232100708103855,0.25201190607430274,0.49793073404487037,0.3346508563899868,0.5232100708103855,0.5232100708103855,0.5232100708103855,0.5106867615222425,0.5145795718034217,0.48157260818518466,0.6447797904439307,0.5232100708103855,0.5577345632332801,0.5165593646507921
# roberta & only mask,2,roberta-pt-with-entity,gossipcop,0.7599965929985046,0.33737214791502756,0.23518177028451,0.7778261816597691,0.3611630847029077,0.33737214791502756,0.33737214791502756,0.33737214791502756,0.4861814545831208,0.48774547994139483,0.336451877410021,0.61629579394442,0.33737214791502756,0.3236419712114582,0.46454126036826354
# roberta & only mask,2,roberta-pt-with-entity,gossipcop,0.6248165965080261,0.7151848937844217,0.2201467645096731,0.07187976475713352,0.1083743842364532,0.7151848937844217,0.7151848937844217,0.7151848937844217,0.4887879444773118,0.4955571270932275,0.46944936440287083,0.6280473612945252,0.7151848937844217,0.6566250281314155,0.4992518675733596
# roberta & only mask,2,roberta-pt-with-entity,gossipcop,0.5732024312019348,0.7361657487542618,0.29466791393826003,0.06861250272271836,0.11130742049469966,0.7361657487542618,0.7361657487542618,0.7361657487542618,0.5285297782627508,0.5082595469258196,0.47819759691196334,0.6497601378283916,0.7361657487542618,0.6683877680911827,0.5273438876737253
# roberta & only mask,2,roberta-pt-with-entity,gossipcop,0.7002551555633545,0.4783110411749279,0.21795006847150533,0.45066434328033106,0.2938085771087759,0.4783110411749279,0.4783110411749279,0.4783110411749279,0.4772366305583603,0.46887231258254497,0.4400923447799556,0.6116467587044073,0.4783110411749279,0.5159235787633948,0.47368313809570345
# roberta & only mask,2,roberta-pt-with-entity,gossipcop,0.7481837272644043,0.2574875426173617,0.24230831402554018,0.979525157917665,0.38850971922246225,0.2574875426173617,0.2574875426173617,0.2574875426173617,0.5282687815186989,0.5039949957061035,0.22175819739494274,0.6765062480927817,0.2574875426173617,0.13531679743578326,0.5175632602938017

full,roberta-pt-with-entity,gossipcop,0.43627315759658813,0.8639673754733469,0.7626865671641792,0.6239316239316239,0.6863666890530558,0.8639673754733469,0.8639673754733469,0.8639673754733469,0.8256067653048547,0.7815526520576253,0.7997576424621797,0.858505616357145,0.8639673754733469,0.8590459504637461,0.8656162973301458
full,roberta-pt-with-entity,gossipcop,0.604968786239624,0.8680454413049811,0.7786259541984732,0.6234718826405868,0.6924643584521384,0.8680454413049811,0.8680454413049811,0.8680454413049811,0.833877411944449,0.784011275928324,0.8042332917793791,0.8627987255388325,0.8680454413049811,0.8627386145842294,0.8467039414324917
full,roberta-pt-with-entity,gossipcop,0.4913589358329773,0.8648412467229828,0.7315175097276264,0.6869671132764921,0.7085427135678392,0.8648412467229828,0.8648412467229828,0.8648412467229828,0.8174867789058868,0.8038587480624421,0.8102819749105787,0.8623370443000798,0.8648412467229828,0.863359463132206,0.8780184867742434
full,roberta-pt-with-entity,gossipcop,0.42253321409225464,0.8505244755244755,0.7111959287531806,0.6615384615384615,0.6854690374003679,0.8505244755244755,0.8505244755244755,0.8505244755244754,0.8015541246184648,0.78689601855431,0.7937186578173252,0.8474177543379651,0.8505244755244755,0.8486635409077505,0.8590117176689088
full,roberta-pt-with-entity,gossipcop,0.5016127824783325,0.8519813519813519,0.7092288242730721,0.6686531585220501,0.6883435582822086,0.8519813519813519,0.8519813519813519,0.8519813519813519,0.8019828331891676,0.7899764057168677,0.7956429293130569,0.8493868342494333,0.8519813519813519,0.8504806614774241,0.8568510066756239
full,roberta-pt-with-entity,gossipcop,0.4913494288921356,0.8598719782014277,0.7386509568233063,0.6529124479818429,0.692237271351122,0.8598719782014277,0.8598719782014277,0.8598719782014277,0.8161015827925645,0.7892590200639138,0.800726899256504,0.8560891949566912,0.8598719782014277,0.8568576461130712,0.8612402899762828
full,roberta-pt-with-entity,politifact,0.30325397849082947,0.8918918918918919,0.8656716417910447,0.8923076923076924,0.8787878787878788,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.8896259443523125,0.8919369786839666,0.8906134515890614,0.8925393054746288,0.8918918918918919,0.8920516969297456,0.9620018535681186
full,roberta-pt-with-entity,politifact,0.5971804261207581,0.8299319727891157,0.8939393939393939,0.7662337662337663,0.8251748251748252,0.8299319727891157,0.8299319727891157,0.8299319727891156,0.8358585858585859,0.8331168831168831,0.8298059556337702,0.8386243386243386,0.8299319727891157,0.8295854256119156,0.9020408163265307
full,roberta-pt-with-entity,politifact,0.5215649604797363,0.8503401360544217,0.875,0.765625,0.8166666666666667,0.8503401360544217,0.8503401360544217,0.8503401360544217,0.8550824175824177,0.8406438253012047,0.8451149425287356,0.8525080361815056,0.8503401360544217,0.8487919305653296,0.9113328313253012
full,roberta-pt-with-entity,politifact,0.24317234754562378,0.9387755102040817,0.9393939393939394,0.9253731343283582,0.9323308270676692,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9388327721661055,0.9376865671641791,0.9382151029748285,0.9387831451323514,0.9387755102040817,0.9387354811162778,0.9546641791044778
